DATAFLOW,freq,sex,wstatus,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CY,2008,2.7,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CY,2009,1.9,bu
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CY,2010,1.5,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CY,2011,1.7,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CY,2012,1.9,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CY,2013,1.1,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CY,2014,0.8,bu
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CY,2015,0.8,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CY,2016,2.0,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CY,2017,2.4,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CY,2018,1.9,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CY,2019,3.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CY,2020,3.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CZ,2005,2.4,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CZ,2006,1.4,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CZ,2007,1.6,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CZ,2008,1.9,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CZ,2009,1.5,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CZ,2010,1.6,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CZ,2011,1.6,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CZ,2012,1.7,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CZ,2013,1.6,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CZ,2014,1.8,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CZ,2015,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CZ,2016,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CZ,2017,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CZ,2018,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CZ,2019,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,CZ,2020,2.7,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DE,2005,2.4,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DE,2006,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DE,2007,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DE,2008,1.8,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DE,2009,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DE,2010,2.2,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DE,2011,2.1,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DE,2012,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DE,2013,1.8,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DE,2014,1.8,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DE,2015,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DE,2016,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DE,2017,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DE,2018,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DE,2019,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DE,2020,1.8,bp
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DK,2005,1.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DK,2006,0.9,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DK,2007,0.7,bu
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DK,2008,1.1,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DK,2009,1.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DK,2010,1.9,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DK,2011,1.6,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DK,2012,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DK,2013,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DK,2014,2.1,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DK,2015,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DK,2016,1.2,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DK,2017,2.0,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DK,2018,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DK,2019,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,DK,2020,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EA19,2005,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EA19,2006,2.2,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EA19,2007,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EA19,2008,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EA19,2009,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EA19,2010,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EA19,2011,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EA19,2012,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EA19,2013,1.9,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EA19,2014,1.8,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EA19,2015,1.9,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EA19,2016,1.9,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EA19,2017,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EA19,2018,1.9,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EA19,2019,1.9,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EA19,2020,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EE,2005,2.6,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EE,2006,1.8,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EE,2007,2.1,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EE,2008,1.8,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EE,2009,1.7,bu
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EE,2010,2.1,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EE,2011,1.2,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EE,2012,1.5,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EE,2013,1.8,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EE,2014,2.0,bu
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EE,2015,2.6,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EE,2016,1.7,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EE,2017,1.6,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EE,2018,1.6,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EE,2019,1.6,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EE,2020,1.6,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EL,2005,2.9,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EL,2006,2.3,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EL,2007,2.4,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EL,2008,2.4,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EL,2009,2.4,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EL,2010,2.8,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EL,2011,2.4,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EL,2012,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EL,2013,1.7,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EL,2014,1.5,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EL,2015,1.5,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EL,2016,1.4,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EL,2017,1.4,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EL,2018,0.9,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EL,2019,0.9,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EL,2020,1.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,ES,2005,2.6,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,ES,2006,2.6,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,ES,2007,2.9,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,ES,2008,2.8,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,ES,2009,2.6,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,ES,2010,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,ES,2011,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,ES,2012,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,ES,2013,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,ES,2014,2.2,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,ES,2015,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,ES,2016,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,ES,2017,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,ES,2018,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,ES,2019,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,ES,2020,2.6,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU15,2005,2.5,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU15,2006,2.3,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU15,2007,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU15,2008,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU15,2009,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU15,2010,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU15,2011,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU15,2012,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU15,2013,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU15,2014,1.9,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU15,2015,1.9,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU15,2016,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU15,2017,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU15,2018,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU15,2019,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU27_2020,2005,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU27_2020,2006,2.2,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU27_2020,2007,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU27_2020,2008,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU27_2020,2009,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU27_2020,2010,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU27_2020,2011,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU27_2020,2012,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU27_2020,2013,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU27_2020,2014,2.0,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU27_2020,2015,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU27_2020,2016,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU27_2020,2017,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU27_2020,2018,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU27_2020,2019,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU27_2020,2020,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU28,2005,2.4,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU28,2006,2.3,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU28,2007,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU28,2008,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU28,2009,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU28,2010,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU28,2011,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU28,2012,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU28,2013,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU28,2014,2.0,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU28,2015,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU28,2016,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU28,2017,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU28,2018,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,EU28,2019,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FI,2005,1.9,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FI,2006,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FI,2007,1.8,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FI,2008,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FI,2009,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FI,2010,2.4,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FI,2011,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FI,2012,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FI,2013,2.5,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FI,2014,2.7,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FI,2015,2.4,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FI,2016,2.4,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FI,2017,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FI,2018,2.4,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FI,2019,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FI,2020,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FR,2005,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FR,2006,1.8,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FR,2007,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FR,2008,1.8,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FR,2009,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FR,2010,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FR,2011,1.9,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FR,2012,1.9,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FR,2013,1.7,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FR,2014,1.7,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FR,2015,1.9,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FR,2016,1.9,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FR,2017,1.9,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FR,2018,1.8,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FR,2019,1.9,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,FR,2020,1.9,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HR,2005,1.2,bu
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HR,2006,1.0,bu
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HR,2007,0.9,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HR,2008,1.0,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HR,2009,1.1,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HR,2010,1.0,bu
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HR,2011,1.0,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HR,2012,1.1,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HR,2013,1.0,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HR,2014,0.5,bu
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HR,2015,0.7,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HR,2016,0.8,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HR,2017,0.7,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HR,2018,1.5,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HR,2019,1.5,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HR,2020,1.3,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HU,2005,3.8,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HU,2006,3.7,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HU,2007,3.5,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HU,2008,4.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HU,2009,3.7,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HU,2010,3.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HU,2011,3.4,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HU,2012,3.6,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HU,2013,3.5,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HU,2014,3.2,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HU,2015,2.9,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HU,2016,3.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HU,2017,3.7,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HU,2018,3.8,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HU,2019,3.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,HU,2020,3.4,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IE,2005,2.7,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IE,2006,2.2,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IE,2007,1.5,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IE,2008,1.8,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IE,2009,1.8,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IE,2010,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IE,2011,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IE,2012,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IE,2013,1.8,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IE,2014,1.8,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IE,2015,1.6,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IE,2016,1.8,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IE,2017,2.0,b
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IE,2018,1.6,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IE,2019,1.9,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IE,2020,1.9,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IS,2005,,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IS,2006,,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IS,2007,,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IS,2008,,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IS,2009,,bu
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IS,2010,1.8,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IS,2011,,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IS,2012,,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IS,2013,,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IS,2014,,bu
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IS,2015,,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IS,2016,,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IS,2017,,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IS,2018,,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IS,2019,,u
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IS,2020,,bu
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IT,2005,2.5,
ESTAT:EDAT_LFSE_14(1.0),A,T,NWANT,Y18-24,PC,IT,2006,2.8,b
